"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Prayer of Binding","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","502","False","False",""
"1","1","Predator Ooze","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","642","False","False",""
"1","1","Preposterous Proportions","fdn","Near Mint","English","","","2025-11-06 20:29:29.097000","338","False","False",""
"1","1","Preposterous Proportions","fdn","Near Mint","English","","","2025-10-19 18:19:17.050000","109","False","False",""
"7","7","Prideful Parent","fdn","Near Mint","English","","","2025-11-07 20:32:41.093000","21","False","False",""
"1","1","Primal Might","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","643","False","False",""
"1","1","Prime Speaker Zegana","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","664","False","False",""
"1","1","Primeval Bounty","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","644","False","False",""
"1","1","Private Eye","mkm","Near Mint","English","","","2025-10-25 22:20:14.917000","223","False","False",""
"1","1","Progenitus","fdn","Near Mint","English","","","2025-11-07 19:29:13.897000","244","False","False",""
"2","2","Psychic Whorl","blb","Near Mint","English","","","2025-10-29 01:13:04.097000","105","False","False",""
"2","2","Pulse Tracker","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","612","False","False",""
"1","1","Pyrewild Shaman","dgm","Near Mint","English","","","2025-10-31 03:09:45.973000","36","False","False",""
"1","1","Pyromancer's Goggles","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","677","False","False",""
"1","1","Qarsi Revenant","tdm","Near Mint","English","","","2025-10-15 19:20:44.300000","86","False","False",""
"3","3","Quakestrider Ceratops","fdn","Near Mint","English","","","2025-11-06 20:26:25.010000","110","False","False",""
"1","1","Quick Study","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","513","False","False",""
"1","1","Quick-Draw Katana","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","130","False","False",""
"1","1","Quicksilver Fisher","one","Near Mint","English","","","2025-11-07 19:35:42.437000","66","False","False",""
"1","1","Quilled Greatwurm","fdn","Near Mint","English","","","2025-11-06 20:29:07.167000","111","False","False",""
"1","1","Raccoon Rallier","blb","Near Mint","English","","","2025-10-29 01:08:36.870000","148","False","False",""
"2","2","Ragged Playmate","dsk","Near Mint","English","","","2025-10-31 00:02:53.680000","150","False","False",""
"1","1","Raging Redcap","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","543","False","False",""
"2","2","Raise the Past","fdn","Near Mint","English","","","2025-11-06 20:54:41.237000","22","False","False",""
"1","1","Raise the Past","fdn","Near Mint","English","","","2025-11-06 17:23:04.930000","300","False","False",""
"1","1","Rakdos Guildgate","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","693","False","False",""
"1","1","Rakish Scoundrel","mkm","Near Mint","English","","","2025-10-25 22:19:36.590000","225","False","False",""
"1","1","Ramos, Dragon Engine","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","678","False","False",""
"1","1","Rampaging Baloths","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","645","False","False",""
"1","1","Rampaging Soulrager","dsk","Near Mint","English","","","2025-10-19 18:27:03.710000","151","False","False",""
"1","1","Rapacious Dragon","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","544","False","False",""
"1","1","Raven of Fell Omens","otj","Near Mint","English","","","2025-10-15 16:19:10.687000","101","False","False",""
"1","1","Ravenous Amulet","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","131","False","False",""
"2","2","Ravenous Giant","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","630","False","False",""
"2","2","Ravine Raider","blb","Near Mint","English","","","2025-10-29 01:12:39.807000","106","False","False",""
"1","1","Razortrap Gorge","dsk","Near Mint","English","","","2025-10-25 22:23:46.500000","267","False","False",""
"1","1","Reasonable Doubt","mkm","Near Mint","English","","","2025-10-25 22:13:50.150000","69","False","False",""
"2","2","Reassembling Skeleton","fdn","Near Mint","English","","","2025-11-06 17:14:34.093000","182","False","False",""
"1","1","Reassembling Skeleton","fdn","Near Mint","English","foil","","2025-10-19 18:21:43.367000","182","False","False",""
"1","1","Rebbec, Architect of Ascension","cmr","Near Mint","English","","","2025-10-31 03:20:31.150000","42","False","False",""
"1","1","Rebel Salvo","one","Near Mint","English","","","2025-10-15 19:33:49.797000","144","False","False",""
"2","2","Reclamation Sage","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","340","False","False",""
"3","3","Reclamation Sage","fdn","Near Mint","English","","","2025-11-07 19:51:18.603000","231","False","False",""
"1","1","Red Herring","mkm","Near Mint","English","","","2025-10-25 22:01:58.423000","142","False","False",""
"1","1","Redcap Gutter-Dweller","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","631","False","False",""
"7","7","Refute","fdn","Near Mint","English","","","2025-11-07 19:50:29.230000","48","False","False",""
"1","1","Refute","fdn","Near Mint","English","foil","","2025-11-06 16:56:21.723000","48","False","False",""
"2","2","Refute","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","313","False","False",""
"1","1","Regal Caracal","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","579","False","False",""
"1","1","Reigning Victor","tdm","Near Mint","English","","","2025-11-07 19:41:18.053000","216","False","False",""
"2","2","Release the Dogs","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","580","False","False",""
"1","1","Rescue Leopard","tdm","Near Mint","English","","","2025-11-07 19:40:44.243000","116","False","False",""
"1","1","Resistance Reunited","one","Near Mint","English","","","2025-10-15 19:25:15.923000","31","False","False",""
"3","3","Resolute Reinforcements","fdn","Near Mint","English","","","2025-11-06 17:24:54.513000","145","False","False",""
"1","1","Resurrected Cultist","dsk","Near Mint","English","","","2025-10-19 18:28:46.673000","115","False","False",""
"1","1","Return Triumphant","woe","Near Mint","English","","","2025-10-30 23:47:23.590000","26","False","False",""
"2","2","Revenge of the Rats","fdn","Near Mint","English","","","2025-11-07 19:45:31.357000","67","False","False",""
"2","2","Reverberating Summons","tdm","Near Mint","English","","","2025-11-07 19:41:33.053000","117","False","False",""
"1","1","Ride Down","otp","Near Mint","English","","","2025-10-15 16:20:27.597000","52","False","False",""
"1","1","Riling Dawnbreaker // Signaling Roar","tdm","Near Mint","English","","","2025-11-07 19:40:37.143000","21","False","False",""
"1","1","Ringing Strike Mastery","tdm","Near Mint","English","","","2025-10-15 19:21:42.257000","53","False","False",""
"1","1","Rip, Spawn Hunter","dsk","Near Mint","English","","","2025-10-19 18:36:07.213000","228","False","False",""
"2","2","Ripchain Razorkin","dsk","Near Mint","English","","","2025-10-25 22:03:43.017000","154","False","False",""
"1","1","Ripclaw Wrangler","dft","Near Mint","English","","","2025-11-07 20:34:50.427000","101","False","False",""
"1","1","Rite of Renewal","tdm","Near Mint","English","","","2025-10-15 19:13:29.030000","153","False","False",""
"1","1","Rite of Replication","fdn","Near Mint","English","foil","","2025-10-19 21:44:49.157000","711","False","False",""
"1","1","Rite of the Moth","dsk","Near Mint","English","","","2025-10-15 14:05:05.627000","229","False","False",""
"1","1","River's Rebuke","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","595","False","False",""
"1","1","Rodeo Pyromancers","otj","Near Mint","English","","","2025-10-15 16:20:54.893000","143","False","False",""
"1","1","Rogue's Passage","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","264","False","False",""
"1","1","Rooftop Assassin","otj","Near Mint","English","","","2025-10-15 16:19:35.190000","103","False","False",""
"1","1","Rot Farm Mortipede","mkm","Near Mint","English","","","2025-10-25 22:06:05.043000","102","False","False",""
"1","1","Rover Blades","dft","Near Mint","English","","","2025-11-07 20:35:28.277000","241","False","False",""
"1","1","Rowdy Research","woe","Near Mint","English","","","2025-10-29 00:57:42.130000","312","False","False",""
"1","1","Rubblebelt Braggart","mkm","Near Mint","English","","","2025-10-25 22:03:09.577000","143","False","False",""
"1","1","Rubblebelt Maverick","mkm","Near Mint","English","","","2025-10-25 21:57:46.867000","174","False","False",""
"2","2","Ruby, Daring Tracker","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","245","False","False",""
"1","1","Ruby, Daring Tracker","woe","Near Mint","English","","","2025-10-31 03:20:54.067000","212","False","False",""
"2","2","Rugged Highlands","tdm","Near Mint","English","","","2025-11-07 19:56:53.077000","265","False","False",""
"2","2","Rugged Highlands","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","265","False","False",""
"4","4","Ruin-Lurker Bat","lci","Near Mint","English","","","2025-11-06 20:56:48.263000","33","False","False",""
"4","4","Run Away Together","fdn","Near Mint","English","","","2025-11-06 16:54:41.980000","162","False","False",""
"1","1","Rune-Brand Juggler","mkm","Near Mint","English","","","2025-10-25 22:19:47.777000","229","False","False",""
"1","1","Rune-Scarred Demon","fdn","Near Mint","English","","","2025-11-06 17:14:14.093000","184","False","False",""
"3","3","Rune-Sealed Wall","fdn","Near Mint","English","","","2025-11-06 17:01:32.073000","49","False","False",""
"1","1","Rustvine Cultivator","one","Near Mint","English","","","2025-10-15 19:27:31.243000","181","False","False",""
"1","1","Rustvine Cultivator","one","Near Mint","English","foil","","2025-10-31 03:00:29.687000","295","False","False",""
"1","1","Ruthless Negotiation","blb","Near Mint","English","","","2025-10-29 01:11:36.997000","108","False","False",""
"2","2","Sagu Wildling // Roost Seek","tdm","Near Mint","English","","","2025-10-15 19:15:06.913000","157","False","False",""
"1","1","Salt Road Packbeast","tdm","Near Mint","English","","","2025-10-15 19:18:12.970000","23","False","False",""
"1","1","Sandsteppe Citadel","tdm","Near Mint","English","","","2025-11-07 19:55:51.923000","266","False","False",""
"1","1","Sanguine Bond","ima","Near Mint","English","","","2025-10-30 21:04:21.073000","107","False","False",""
"2","2","Sanguine Indulgence","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","613","False","False",""
"2","2","Sanguine Savior","mkm","Near Mint","English","","","2025-10-25 22:19:57.097000","230","False","False",""
"3","3","Sanguine Syphoner","fdn","Near Mint","English","","","2025-11-06 17:04:54.730000","68","False","False",""
"2","2","Sanitation Automaton","mkm","Near Mint","English","","","2025-10-25 21:54:07.507000","256","False","False",""
"2","2","Savage Ventmaw","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","665","False","False",""
"4","4","Savannah Lions","fdn","Near Mint","English","","","2025-11-07 19:45:05.707000","146","False","False",""
"2","2","Savior of the Small","dsk","Near Mint","English","","","2025-10-31 00:00:43.427000","27","False","False",""
"1","1","Saw","dsk","Near Mint","English","","","2025-10-30 23:52:56.873000","254","False","False",""
"1","1","Sawblade Scamp","one","Near Mint","English","","","2025-10-15 19:33:00.467000","292","False","False",""
"1","1","Sawblade Scamp","one","Near Mint","English","foil","","2025-11-07 19:34:28.307000","447","False","False",""
"1","1","Sawblade Skinripper","dsk","Near Mint","English","","","2025-10-15 14:06:22.683000","231","False","False",""
"1","1","Say Its Name","dsk","Near Mint","English","","","2025-10-25 22:00:19.130000","197","False","False",""
"1","1","Scalding Viper // Steam Clean","woe","Near Mint","English","","","2025-10-30 23:49:01.247000","235","False","False",""
"1","1","Scavenger's Talent","blb","Near Mint","English","","","2025-10-29 01:12:23.870000","111","False","False",""
"2","2","Scorching Dragonfire","dsk","Near Mint","English","","","2025-10-30 23:51:13.293000","156","False","False",""
"1","1","Scorching Dragonfire","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","545","False","False",""
"1","1","Scoured Barrens","tdm","Near Mint","English","","","2025-10-15 19:21:01.153000","267","False","False",""
"2","2","Scoured Barrens","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","266","False","False",""
"1","1","Screaming Nemesis","dsk","Near Mint","English","","","2025-10-30 23:54:16.937000","157","False","False",""
"1","1","Search the City","rtr","Near Mint","English","","","2025-10-31 03:10:09.343000","49","False","False",""
"1","1","Searslicer Goblin","fdn","Near Mint","English","","","2025-11-06 20:17:13.423000","93","False","False",""
"1","1","Season of Growth","wot","Near Mint","English","","","2025-10-30 23:48:49.007000","61","False","False",""
"1","1","Season of the Bold","blb","Near Mint","English","","","2025-10-29 01:08:27.970000","152","False","False",""
"1","1","Seedglaive Mentor","blb","Near Mint","English","","","2025-10-29 01:18:19.293000","231","False","False",""
"4","4","Seeker's Folly","fdn","Near Mint","English","","","2025-11-06 17:12:20.907000","69","False","False",""
"3","3","Seismic Rupture","fdn","Near Mint","English","","","2025-11-06 20:15:14.347000","205","False","False",""
"1","1","Seize the Spoils","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","546","False","False",""
"1","1","Seized from Slumber","dsk","Near Mint","English","","","2025-10-19 18:32:45.637000","28","False","False",""
"1","1","Selesnya Guildgate","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","694","False","False",""
"2","2","Self-Reflection","fdn","Near Mint","English","","","2025-11-06 16:59:31.613000","163","False","False",""
"2","2","Serra Angel","fdn","Near Mint","English","","","2025-11-06 17:21:33.880000","147","False","False",""
"2","2","Serum Snare","one","Near Mint","English","","","2025-11-07 19:35:08.017000","68","False","False",""
"1","1","Shardmage's Rescue","dsk","Near Mint","English","","","2025-10-31 00:03:50.240000","29","False","False",""
"1","1","Shatter the Oath","woe","Near Mint","English","","","2025-10-29 01:15:27.203000","106","False","False",""
"1","1","Sheltered by Ghosts","dsk","Near Mint","English","foil","","2025-10-30 23:50:39.767000","30","False","False",""
"2","2","Sheoldred's Headcleaver","one","Near Mint","English","","","2025-11-07 19:31:08.773000","109","False","False",""
"2","2","Shepherding Spirits","dsk","Near Mint","English","","","2025-10-30 23:59:40.930000","31","False","False",""
"2","2","Shipwreck Dowser","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","596","False","False",""
"1","1","Shivan Dragon","fdn","Near Mint","English","","","2025-11-06 20:16:54.297000","206","False","False",""
"1","1","Shock","mkm","Near Mint","English","","","2025-10-25 22:02:18.293000","144","False","False",""
"1","1","Shoot the Sheriff","otj","Near Mint","English","foil","","2025-10-15 16:29:36.263000","106","False","False",""
"1","1","Shore Up","blb","Near Mint","English","foil","","2025-10-29 00:55:53.773000","69","False","False",""
"1","1","Shrapnel Slinger","one","Near Mint","English","","","2025-10-15 19:37:39.663000","148","False","False",""
"1","1","Shrewd Storyteller","dsk","Near Mint","English","foil","","2025-10-25 22:17:42.293000","232","False","False",""
"1","1","Sibsig Appraiser","tdm","Near Mint","English","","","2025-10-15 19:15:46.677000","56","False","False",""
"1","1","Simic Guildgate","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","695","False","False",""
"1","1","Sinew Dancer","one","Near Mint","English","","","2025-11-07 19:32:39.547000","286","False","False",""
"1","1","Sizzling Soloist","snc","Near Mint","English","","","2025-10-31 03:00:39.117000","123","False","False",""
"1","1","Skeleton Archer","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","526","False","False",""
"1","1","Skewer Slinger","woe","Near Mint","English","","","2025-10-29 01:09:22.623000","149","False","False",""
"2","2","Skyknight Squire","fdn","Near Mint","English","","","2025-11-07 19:50:51.540000","23","False","False",""
"1","1","Skyraker Giant","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","547","False","False",""
"1","1","Skyscythe Engulfer","one","Near Mint","English","","","2025-11-07 19:35:52.377000","183","False","False",""
"3","3","Skyship Buccaneer","fdn","Near Mint","English","","","2025-11-07 19:47:38.963000","50","False","False",""
"2","2","Slavering Branchsnapper","dsk","Near Mint","English","","","2025-10-25 21:59:21.827000","198","False","False",""
"1","1","Sleep-Cursed Faerie","woe","Near Mint","English","","","2025-10-29 00:57:52.213000","66","False","False",""
"1","1","Slime Against Humanity","mkm","Near Mint","English","foil","","2025-10-25 21:56:56.960000","177","False","False",""
"1","1","Slimy Dualleech","mkm","Near Mint","English","","","2025-10-25 22:07:06.767000","104","False","False",""
"1","1","Slumbering Cerberus","fdn","Near Mint","English","","","2025-11-06 20:14:45.307000","94","False","False",""
"1","1","Slumbering Cerberus","fdn","Near Mint","English","foil","","2025-11-06 20:14:35.660000","94","False","False",""
"1","1","Smoky Lounge // Misty Salon","dsk","Near Mint","English","","","2025-10-19 18:31:53.840000","235","False","False",""
"4","4","Snakeskin Veil","fdn","Near Mint","English","","","2025-11-06 20:25:20.670000","233","False","False",""
"2","2","Snarling Gorehound","mkm","Near Mint","English","","","2025-10-25 22:07:21.220000","105","False","False",""
"2","2","Sol Ring","fdc","Near Mint","English","foil","","2025-10-25 22:34:59.097000","2","False","False",""
"1","1","Solitary Sanctuary","woe","Near Mint","English","","","2025-10-29 01:03:51.803000","30","False","False",""
"2","2","Sorcerous Spyglass","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","679","False","False",""
"1","1","Soul Search","mkm","Near Mint","English","","","2025-10-25 22:19:02.987000","232","False","False",""
"1","1","Soul Snare","mh2","Near Mint","English","etched","","2025-10-31 03:04:36.873000","387","False","False",""
"2","2","Soul-Guide Lantern","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","680","False","False",""
"1","1","Soulless Jailer","one","Near Mint","English","","","2025-11-07 19:38:23.393000","241","False","False",""
"1","1","Soul-Shackled Zombie","fdn","Near Mint","English","foil","","2025-11-06 17:08:08.393000","70","False","False",""
"5","5","Soul-Shackled Zombie","fdn","Near Mint","English","","","2025-11-07 19:50:04.123000","70","False","False",""
"1","1","Soulstone Sanctuary","fdn","Near Mint","English","","","2025-11-06 20:54:50.310000","133","False","False",""
"5","5","Sower of Chaos","fdn","Near Mint","English","","","2025-11-07 20:32:07.413000","95","False","False",""
"1","1","Spectral Interference","dft","Near Mint","English","","","2025-11-07 20:35:00.493000","63","False","False",""
"4","4","Spectral Sailor","fdn","Near Mint","English","","","2025-11-06 17:01:44.883000","164","False","False",""
"1","1","Spectral Snatcher","dsk","Near Mint","English","","","2025-10-19 18:29:00.177000","116","False","False",""
"1","1","Sphinx of the Final Word","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","597","False","False",""
"1","1","Sphinx of Uthuun","m12","Near Mint","English","","","2025-10-31 03:10:55.720000","76","False","False",""
"1","1","Spineseeker Centipede","dsk","Near Mint","English","foil","","2025-10-19 18:34:24.610000","199","False","False",""
"2","2","Spineseeker Centipede","dsk","Near Mint","English","","","2025-10-31 00:04:51.443000","199","False","False",""
"1","1","Spinner of Souls","fdn","Near Mint","English","","","2025-11-06 20:28:11.840000","112","False","False",""
"1","1","Spitfire Lagac","fdn","Near Mint","English","foil","","2025-10-15 14:02:35.537000","208","False","False",""
"5","5","Spitfire Lagac","fdn","Near Mint","English","","","2025-11-07 19:46:13.580000","208","False","False",""
"1","1","Splashy Spellcaster","woe","Near Mint","English","","","2025-10-30 23:47:12.093000","70","False","False",""
"2","2","Sporogenic Infection","dsk","Near Mint","English","","","2025-10-25 22:09:20.233000","117","False","False",""
"1","1","Spring Splasher","otj","Near Mint","English","","","2025-10-15 16:23:19.777000","69","False","False",""
"2","2","Springbloom Druid","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","646","False","False",""
"3","3","Squad Rallier","fdn","Near Mint","English","","","2025-11-06 17:22:07.257000","24","False","False",""
"3","3","Stab","fdn","Near Mint","English","","","2025-11-06 17:05:16.897000","71","False","False",""
"1","1","Stab","fdn","Near Mint","English","foil","","2025-11-07 20:33:43.970000","71","False","False",""
"1","1","Stab Wound","wot","Near Mint","English","","","2025-10-29 01:13:57.530000","36","False","False",""
"1","1","Stagecoach Security","otj","Near Mint","English","","","2025-10-15 16:25:51.037000","30","False","False",""
"2","2","Stalked Researcher","dsk","Near Mint","English","","","2025-10-25 22:17:11.820000","73","False","False",""
"1","1","Stalwart Successor","tdm","Near Mint","English","foil","","2025-10-15 19:44:35.090000","227","False","False",""
"1","1","Star Charter","blb","Near Mint","English","","","2025-10-29 01:01:22.650000","33","False","False",""
"1","1","Starlight Snare","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","514","False","False",""
"4","4","Stasis Snare","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","581","False","False",""
"2","2","Static Snare","tdm","Near Mint","English","","","2025-11-07 19:41:24.660000","26","False","False",""
"1","1","Stay Hidden, Stay Silent","dsk","Near Mint","English","","","2025-10-15 14:55:50.657000","291","False","False",""
"1","1","Stay Hidden, Stay Silent","dsk","Near Mint","English","foil","","2025-10-25 22:13:07.583000","74","False","False",""
"1","1","Stay Hidden, Stay Silent","dsk","Near Mint","English","","","2025-10-25 22:16:06.670000","74","False","False",""
"1","1","Steamcore Scholar","mkm","Near Mint","English","","","2025-10-25 22:15:18.067000","71","False","False",""
"1","1","Steel Hellkite","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","681","False","False",""
"1","1","Stop Cold","otj","Near Mint","English","","","2025-10-15 16:22:21.820000","72","False","False",""
"1","1","Storm Fleet Spy","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","515","False","False",""
"1","1","Stormshriek Feral // Flush Out","tdm","Near Mint","English","","","2025-10-15 19:22:11.980000","124","False","False",""
"4","4","Strix Lookout","fdn","Near Mint","English","","","2025-11-06 16:57:55.263000","52","False","False",""
"1","1","Stroke of Midnight","woe","Near Mint","English","","","2025-10-29 01:06:35.833000","33","False","False",""
"1","1","Stroke of Midnight","woe","Near Mint","English","foil","","2025-10-29 01:04:36.417000","33","False","False",""
"2","2","Stroke of Midnight","fdn","Near Mint","English","","","2025-11-06 17:25:21.733000","148","False","False",""
"4","4","Stromkirk Bloodthief","fdn","Near Mint","English","","","2025-11-06 17:12:53.937000","185","False","False",""
"1","1","Stromkirk Noble","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","632","False","False",""
"5","5","Strongbox Raider","fdn","Near Mint","English","","","2025-11-07 19:45:22.513000","96","False","False",""
"1","1","Sultai Devotee","tdm","Near Mint","English","","","2025-10-15 19:17:40.197000","160","False","False",""
"2","2","Summit Intimidator","tdm","Near Mint","English","","","2025-11-07 19:42:40.753000","125","False","False",""
"1","1","Summit Intimidator","tdm","Near Mint","English","foil","","2025-10-15 19:44:17.910000","125","False","False",""
"1","1","Sun-Blessed Healer","fdn","Near Mint","English","foil","","2025-11-06 17:16:48.190000","25","False","False",""
"1","1","Sun-Blessed Healer","fdn","Near Mint","English","","","2025-11-06 17:16:40.523000","25","False","False",""
"1","1","Sunshower Druid","blb","Near Mint","English","","","2025-10-29 00:58:11.277000","195","False","False",""
"3","3","Sure Strike","fdn","Near Mint","English","","","2025-11-06 20:07:42.620000","209","False","False",""
"1","1","Surgical Skullbomb","one","Near Mint","English","","","2025-11-07 19:33:51.027000","243","False","False",""
"1","1","Surrak, the Hunt Caller","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","647","False","False",""
"1","1","Surveillance Monitor","mkm","Near Mint","English","","","2025-10-25 22:14:14.153000","73","False","False",""
"3","3","Suspicious Shambler","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","527","False","False",""
"1","1","Swab Goblin","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","548","False","False",""
"1","1","Swamp","one","Near Mint","English","","","2025-10-15 19:48:08.550000","269","False","False",""
"1","1","Swamp","mkm","Near Mint","English","foil","","2025-10-25 22:23:04.843000","281","False","False",""
"11","11","Swamp","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","277","False","False",""
"1","1","Swamp","dsk","Near Mint","English","","","2025-10-15 14:57:25.603000","281","False","False",""
"1","1","Swamp","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","287","False","False",""
"1","1","Swamp","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","286","False","False",""
"19","19","Swamp","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","276","False","False",""
"1","1","Swamp","tdm","Near Mint","English","","","2025-10-15 19:49:13.120000","282","False","False",""
"2","2","Swiftfoot Boots","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","355","False","False",""
"2","2","Swiftwater Cliffs","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","268","False","False",""
"1","1","Swiftwater Cliffs","tdm","Near Mint","English","foil","","2025-10-15 19:45:17.453000","268","False","False",""
"1","1","Sylvan Scavenging","fdn","Near Mint","English","","","2025-11-06 20:27:33.587000","113","False","False",""
"1","1","Synchronized Charge","tdm","Near Mint","English","","","2025-10-15 19:23:34.463000","162","False","False",""
"2","2","Syr Alin, the Lion's Claw","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","582","False","False",""
"1","1","Syr Armont, the Redeemer","woe","Near Mint","English","","","2025-10-31 03:20:41.747000","214","False","False",""
"2","2","Syr Konrad, the Grim","eld","Near Mint","English","","","2025-11-06 20:56:22.727000","107","False","False",""
"1","1","Tajuru Pathwarden","fdn","Near Mint","English","","","2025-10-15 02:00:19.020000","558","False","False",""
"1","1","Take Out the Trash","blb","Near Mint","English","","","2025-10-29 01:07:16.350000","156","False","False",""
"2","2","Taken by Nightmares","woe","Near Mint","English","","","2025-10-30 23:45:42.040000","112","False","False",""
"1","1","Talion, the Kindly Lord","woe","Near Mint","English","","","2025-10-30 23:49:38.103000","215","False","False",""
"2","2","Tamiyo's Immobilizer","one","Near Mint","English","","","2025-11-07 19:33:03.433000","69","False","False",""
"1","1","Tamiyo's Logbook","one","Near Mint","English","","","2025-11-07 19:33:17.333000","70","False","False",""
"1","1","Tattered Ratter","woe","Near Mint","English","","","2025-10-29 01:09:34.290000","152","False","False",""
"1","1","Tatyova, Benthic Druid","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","247","False","False",""
"1","1","Taurean Mauler","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","633","False","False",""
"2","2","Teach by Example","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","666","False","False",""
"1","1","Teapot Slinger","blb","Near Mint","English","","","2025-10-29 01:08:51.783000","157","False","False",""
"1","1","Teferi's Protege","m21","Near Mint","English","foil","","2025-10-31 03:03:12.983000","295","False","False",""
"1","1","Tempest Djinn","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","598","False","False",""
"1","1","Tempest Hart // Scan the Clouds","woe","Near Mint","English","","","2025-10-30 23:48:19.950000","238","False","False",""
"2","2","Tempest Hawk","tdm","Near Mint","English","","","2025-10-15 19:15:24.110000","31","False","False",""
"1","1","Temple of Abandon","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","696","False","False",""
"1","1","Temple of Deceit","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","697","False","False",""
"1","1","Temple of Enlightenment","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","698","False","False",""
"1","1","Temple of Epiphany","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","699","False","False",""
"1","1","Temple of Malady","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","700","False","False",""
"1","1","Temple of Malice","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","701","False","False",""
"1","1","Temple of Mystery","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","702","False","False",""
"1","1","Temple of Plenty","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","703","False","False",""
"1","1","Temple of Silence","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","704","False","False",""
"1","1","Temple of Triumph","fdn","Near Mint","English","","","2025-10-19 21:44:49.157000","705","False","False",""
"1","1","Temporal Manipulation","spg","Near Mint","English","","","2025-11-06 16:53:19.473000","82","False","False",""
"3","3","Temur Devotee","tdm","Near Mint","English","","","2025-11-07 19:42:58.900000","61","False","False",""
"1","1","Temur Monument","tdm","Near Mint","English","","","2025-10-15 19:17:13.490000","248","False","False",""
"1","1","Terminal Agony","otp","Near Mint","English","","","2025-10-31 02:58:45.280000","55","False","False",""
"1","1","Terramorphic Expanse","tdc","Near Mint","English","","","2025-10-15 19:30:21.420000","408","False","False",""
